1.8066 1.8702 1.7734 1.6116 1.6124 2.0400 2.1743 1.7308 1.7854 1.6830 1.4702 1.5816 1.5910 1.6151 1.6588 1.7328 1.8696 1.7673 1.6370 1.5930 1.9712 1.9816 1.9692 1.9496 1.9569 2.0215 1.8699 1.9440 1.7759 1.6269
1.2505 2.0603 1.2222 1.4145 1.4692 1.7986 2.3517 2.0739 2.1434 1.2936 1.2704 1.8144 1.5614 1.5684 1.7117 1.9906 1.9629 1.9522 1.2898 1.3045 1.8249 1.3342 1.6717 1.3478 1.6068 1.2510 1.2872 1.9804 1.3761 1.4143
2.0940 1.6702 1.7071 2.5181 2.6023 2.6179 2.2454 2.1544 2.0944 1.9542 1.9720 1.9473 1.8264 1.8490 1.9368 2.3657 2.4365 2.5125 2.5887 2.6326 2.5995 1.9365 2.3112 1.9713 1.6719 2.4187 1.6068 1.8864 1.6793 1.7023
1.7965 1.7360 1.8240 2.1484 2.1400 2.2939 1.5666 1.5513 1.5274 1.3538 1.3371 1.3155 1.4889 1.4997 1.5332 1.3728 1.4004 1.3396 1.2636 1.2561 1.3351 2.7354 2.8361 2.6915 2.0310 2.0488 2.1083 2.2970 2.4545 2.3577
2.3762 2.4415 2.3754 2.1499 2.2002 2.2464 2.7100 2.6256 2.6745 2.7098 2.6988 2.7148 2.7693 2.6971 2.7061 2.7745 2.7663 2.7413 2.2095 2.2435 2.1902 1.3859 1.4099 1.3600 2.2690 2.3075 2.3596 1.5176 1.5311 1.5088
