0.0460 0.0513 0.0528 0.0680 0.0738 0.0783 0.0600 0.0724 0.0672 0.0194 0.0229 0.0422 0.0278 0.0322 0.0289 0.0795 0.0646 0.0514 0.0734 0.1751 0.0502 0.0748 0.0722 0.0665 0.0799 0.0965 0.0980 0.0793 0.0764 0.0712
0.0326 0.0203 0.0160 0.0660 0.0629 0.0712 0.0189 0.0178 0.0205 0.0165 0.0386 0.0235 0.0261 0.0296 0.0367 0.0210 0.0167 0.0178 0.0242 0.0251 0.0227 0.0440 0.0424 0.0478 0.0164 0.0234 0.0300 0.0531 0.0722 0.0961
0.0740 0.0566 0.2625 0.5254 0.4600 0.5261 0.0771 0.0796 0.0598 0.0313 0.0329 0.0304 0.0240 0.0257 0.0283 0.5323 0.4683 0.5096 0.2908 0.2479 0.2737 0.1423 0.0267 0.0227 0.2586 0.0910 0.0788 0.1981 0.2035 0.1736
0.2368 0.2082 0.2470 0.0944 0.3304 0.0740 0.1754 0.1202 0.1381 0.0745 0.0967 0.0570 0.1118 0.1112 0.1059 0.0923 0.1273 0.0817 0.0478 0.0751 0.0387 0.3726 0.5068 0.5427 0.3315 0.1377 0.3535 0.4343 0.1707 0.2280
0.3733 0.4301 0.4216 0.3926 0.3719 0.4100 0.6624 0.6451 0.5687 0.6848 0.6633 0.5198 0.6632 0.6001 0.6376 0.5521 0.5189 0.5212 0.0808 0.0482 0.0774 0.1048 0.0911 0.1121 0.4031 0.3971 0.5534 0.1196 0.0913 0.1252
