1,1,1,1
4,4,4,4
15,15,15,15
50,49,50,50
99,100,98,99
5,2,6,4
18,11,21,16
58,44,64,53
93,96,91,97
26,19,30,14
70,62,80,52
75,89,66,94
59,44,83,30
74,92,61,82
63,38,88,60
74,89,49,89
57,41,90,42
74,92,43,91
63,38,89,39
73,89,47,89
57,43,89,44
75,92,47,93
62,38,89,34
73,88,47,85
57,46,90,53
74,93,45,92
62,34,89,36
73,86,46,87
57,49,88,46
74,94,49,92
61,32,91,35
73,83,42,86
58,55,88,48
74,93,49,92
61,34,89,36
73,85,46,86
57,52,88,49
74,93,49,94
61,34,89,31
73,85,45,83
58,52,89,56
74,93,46,93
61,34,91,34
73,85,42,86
58,52,87,49
74,93,51,93
61,35,91,33
73,87,42,85
58,48,87,52
74,94,51,94
61,32,89,31
73,83,45,82
58,55,88,59
74,92,48,91
61,35,90,38
74,87,45,88
58,48,89,45
74,93,47,93
61,32,91,34
73,83,42,84
58,57,88,54
74,93,49,93
60,34,90,34
73,85,43,85
58,51,88,52
74,92,49,92
61,36,89,36
73,87,46,87
58,48,89,48
74,94,46,93
60,32,90,32
73,82,44,84
59,58,88,56
74,92,49,92
60,36,91,36
73,88,42,87
58,45,87,47
74,93,50,94
60,33,89,32
73,84,45,84
59,54,89,55
74,93,47,92
60,34,89,35
73,86,46,86
59,51,90,50
74,93,44,93
60,34,90,34
74,85,45,85
58,51,89,52
74,94,47,93
60,32,90,35
73,83,44,85
58,57,88,51
74,92,48,92
60,36,90,36
73,88,44,87
59,47,88,48
74,92,49,93
60,36,90,35
73,87,43,86
59,48,89,50
74,93,48,93
60,33,89,34
73,83,46,86
59,55,89,50
74,92,47,92
60,36,90,35
73,87,45,86
58,48,89,50
74,93,47,93
60,33,90,32
73,84,45,83
59,55,90,57
74,92,46,92
60,36,89,37
73,87,47,87
59,49,90,47
74,93,44,93
60,34,89,32
73,85,48,83
59,52,90,57
74,93,45,92
60,33,89,36
73,85,46,88
59,53,89,46
74,93,46,93
60,33,91,33
73,85,43,83
59,53,88,55
74,92,48,92
60,35,89,36
73,86,46,87
59,51,89,48
74,94,46,94
60,31,90,32
73,82,43,83
59,59,88,55
74,91,49,92
60,37,90,36
73,87,44,87
59,47,88,49
74,94,49,94
60,32,90,32
74,84,45,83
59,56,90,57
74,92,45,92
60,36,90,35
73,88,45,86
59,46,88,51
74,93,49,93
60,33,90,32
73,85,43,84
59,53,88,55
74,92,49,92
59,35,89,35
73,86,46,86
59,50,89,51
74,93,46,93
60,34,90,34
73,86,44,86
59,51,90,51
74,94,45,94
59,31,89,31
74,82,46,81
59,58,89,60
74,90,46,89
59,41,89,43
74,91,45,92
59,39,89,37
74,90,48,87
60,40,91,49
74,89,43,94
59,42,88,31
74,91,49,82
60,38,90,59
74,89,43,92
59,43,88,37
74,91,50,87
60,38,89,47
74,88,47,94
59,45,89,31
74,92,47,83
60,36,89,58
74,86,46,91
59,49,90,39
74,93,44,89
60,34,88,44
73,85,48,92
59,53,90,36
74,94,43,87
60,31,89,47
73,82,46,92
59,58,89,35
74,91,47,86
60,39,90,51
74,90,43,93
59,40,89,33
74,91,48,84
60,40,90,54
73,90,44,91
59,41,89,38
74,91,46,89
60,40,89,43
74,89,46,92
59,43,89,35
74,93,46,86
60,34,90,49
73,85,44,93
59,53,88,34
74,92,49,85
59,35,91,53
74,86,42,93
59,51,88,33
74,93,49,85
60,34,91,53
73,85,42,93
59,53,87,34
74,92,50,86
60,36,90,51
74,88,45,93
59,46,89,33
74,93,46,84
60,33,89,55
