1,1,1,1
4,4,4,4
15,15,15,15
50,51,50,50
99,98,98,98
5,6,6,7
18,22,22,24
58,65,65,68
92,90,91,86
29,34,32,45
74,87,84,93
66,49,55,34
67,93,92,85
70,35,37,55
67,86,86,91
66,51,50,40
67,93,93,90
66,33,34,41
66,84,85,91
67,56,54,40
66,90,92,89
66,41,37,45
66,90,87,92
66,42,48,37
66,90,92,86
66,42,35,50
66,91,85,93
66,38,54,34
66,88,92,83
66,47,37,57
66,92,88,91
66,37,46,39
66,87,92,89
66,48,38,45
66,92,88,91
66,36,47,39
66,86,91,89
66,52,39,45
66,92,89,91
66,36,45,39
66,86,91,89
66,52,39,44
66,91,89,92
66,38,43,38
66,88,92,87
67,48,38,51
66,92,88,93
66,37,47,34
67,86,92,85
66,51,36,54
66,92,86,91
66,37,51,40
66,87,93,88
66,49,35,46
66,91,86,92
66,38,51,35
66,88,92,85
66,48,36,53
66,92,85,93
66,37,53,35
66,87,92,85
66,48,36,52
66,91,86,91
66,38,52,39
66,87,92,89
66,49,38,44
66,92,87,90
67,37,48,40
66,86,92,88
66,50,36,45
66,91,87,91
67,39,50,39
66,89,92,87
66,44,36,48
67,91,86,91
66,37,52,39
66,88,92,89
66,46,37,45
66,92,86,92
66,35,51,37
66,85,92,87
66,52,37,49
66,91,87,92
66,38,49,38
66,87,92,88
66,49,37,47
66,93,88,91
66,34,48,38
66,84,92,89
66,54,38,44
66,93,88,91
66,35,47,39
66,86,92,88
66,52,37,46
66,91,88,92
67,39,48,36
66,88,93,86
66,47,35,51
66,93,84,93
67,35,55,34
66,86,91,83
66,52,39,57
66,92,89,91
66,37,44,38
66,87,92,88
66,49,36,47
66,93,86,92
66,35,50,36
66,85,93,86
66,53,34,53
66,91,84,91
67,39,57,38
66,89,90,88
66,45,41,48
66,91,90,92
67,39,40,38
66,88,90,88
66,48,42,46
66,92,89,91
67,36,43,38
66,85,91,88
66,53,39,48
67,92,88,92
67,36,47,37
66,86,92,86
66,52,38,51
67,92,88,93
67,36,47,34
66,87,92,84
66,49,35,55
67,93,85,92
67,34,54,36
66,84,91,86
66,56,39,52
67,91,89,93
66,38,43,34
66,89,90,84
66,45,41,57
67,91,90,90
66,40,43,41
66,89,91,91
66,45,39,41
67,91,88,89
66,40,47,44
66,89,92,91
66,45,37,38
66,92,88,87
67,36,47,48
66,87,92,92
66,49,37,36
67,93,86,87
66,35,50,50
66,84,93,92
66,56,35,37
67,91,84,88
66,39,55,47
66,88,91,91
66,47,38,38
67,91,88,87
66,39,45,49
66,89,92,93
66,43,38,35
66,90,88,85
66,41,46,55
66,90,92,92
66,42,35,36
67,90,84,87
66,42,55,50
66,91,92,92
66,39,37,38
66,89,88,88
66,44,48,46
66,91,92,92
66,39,37,35
66,89,86,85
67,45,51,54
66,92,92,91
66,36,36,38
66,86,86,88
66,51,52,46
66,93,93,92
66,33,34,37
66,83,84,87
66,58,56,48
66,89,90,92
66,43,40,36
66,91,90,86
66,39,43,51
66,88,91,92
66,47,38,37
67,93,88,87
66,33,46,50
66,83,92,92
66,57,37,37
66,90,86,87
66,42,50,50
66,90,91,92
66,41,38,36
66,89,89,85
66,44,45,52
66,90,91,92
66,41,38,38
66,89,89,87
66,45,45,50
66,91,91,92
66,40,40,36
66,88,89,86
66,46,44,51
66,92,91,92
66,36,39,36
66,86,90,85
66,51,43,53
66,92,91,91
66,38,39,39
66,88,88,89
66,47,45,44
66,93,91,92
66,34,40,37
66,84,89,87
66,56,44,49
66,91,90,93
66,38,41,35
66,87,90,86
