1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,50
99,98,99,99
5,6,5,3
18,23,20,12
59,67,61,47
92,88,94,97
27,39,22,15
72,89,69,56
71,47,82,91
65,91,61,40
72,41,88,89
65,88,46,44
70,47,92,91
64,91,37,40
70,42,87,90
64,89,50,41
69,46,93,89
64,91,35,44
70,40,86,90
63,88,52,41
69,47,92,89
64,90,38,44
70,44,87,91
63,89,48,39
69,45,91,88
64,91,38,47
70,42,89,93
63,88,45,35
70,49,92,86
64,90,38,52
69,43,87,91
63,89,49,38
70,46,93,88
64,90,33,47
69,43,83,93
63,89,56,35
70,45,92,84
63,91,37,54
69,41,88,91
64,88,48,38
70,47,92,88
63,90,36,47
69,44,86,93
64,90,50,35
70,43,92,86
63,88,35,51
69,47,85,92
64,90,54,37
70,43,91,87
63,90,39,48
70,44,89,92
64,90,45,38
70,44,92,87
63,90,36,48
70,42,86,92
64,89,52,38
69,46,92,88
63,91,37,47
70,42,87,93
64,88,50,35
69,47,92,86
63,91,37,51
70,42,87,92
64,89,49,36
69,47,91,85
63,91,38,53
70,41,87,92
64,88,49,36
69,49,93,85
63,92,35,52
70,39,85,92
63,88,53,36
69,49,91,85
64,91,39,53
70,40,89,93
63,89,44,34
69,46,90,85
64,90,42,54
70,44,92,92
63,89,38,38
69,46,88,88
64,91,46,46
70,41,92,91
63,88,37,38
70,49,88,88
64,90,47,46
69,42,93,91
63,88,35,40
70,48,86,89
64,91,51,44
69,40,91,90
63,87,39,42
70,51,88,90
64,91,45,42
69,40,91,91
63,88,40,40
71,47,90,90
63,90,42,42
69,43,90,89
64,90,43,44
70,44,92,91
63,90,38,39
69,44,88,88
64,89,48,47
70,47,93,92
62,90,33,36
69,42,83,86
64,90,57,52
70,44,92,92
62,90,37,35
70,44,86,85
65,89,51,53
69,46,91,92
62,89,38,37
70,45,87,87
65,90,49,48
69,42,92,93
62,89,37,34
71,46,88,85
64,90,47,53
68,42,92,92
63,90,37,36
71,44,88,87
64,90,47,50
68,42,91,93
63,88,39,35
71,48,90,85
64,91,43,53
68,42,90,91
63,89,41,39
71,46,91,89
63,90,39,44
69,44,89,91
64,90,46,38
70,44,92,88
63,90,36,48
69,42,87,92
64,88,50,36
70,47,93,85
62,90,34,52
70,43,85,92
64,89,54,37
69,46,93,87
62,90,35,48
70,44,86,92
64,90,51,36
69,43,92,86
63,89,36,51
71,47,86,92
64,91,52,36
69,41,92,86
63,89,36,51
71,46,87,93
63,90,48,36
69,44,91,86
64,89,38,51
71,46,89,92
63,91,45,36
69,40,92,86
64,87,36,52
70,50,86,92
62,90,52,36
69,42,92,86
65,90,36,52
70,43,87,93
62,89,49,33
70,47,92,84
65,91,38,56
69,40,89,91
62,87,45,39
70,50,92,89
64,92,37,45
69,38,86,91
62,87,51,38
71,51,93,88
64,91,34,47
69,39,84,92
63,88,55,37
71,49,92,88
64,91,37,48
69,40,87,91
63,88,48,40
71,48,92,89
63,91,36,43
68,40,86,91
64,88,51,39
71,49,93,90
63,91,35,42
69,41,85,91
65,88,54,39
70,47,92,88
62,89,37,47
69,44,87,92
65,91,50,37
69,41,92,86
62,88,35,50
70,49,85,93
65,90,54,34
69,42,91,85
62,89,38,54
71,47,88,92
64,90,47,36
68,43,91,85
63,89,40,53
71,45,90,92
64,91,41,36
68,41,89,86
63,89,45,50
71,46,92,93
63,90,38,34
69,43,86,84
64,90,50,56
70,43,92,91
63,90,37,40
69,42,86,88
64,89,51,47
70,45,92,92
62,90,36,35
69,42,85,85
65,89,52,54
