1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,50
99,98,99,99
5,6,3,3
18,22,11,14
57,66,43,50
92,90,97,98
27,33,15,11
71,84,54,44
72,57,94,91
61,89,31,37
72,44,82,89
66,90,60,45
70,42,89,93
61,89,43,32
72,45,91,84
63,90,38,54
69,42,87,92
61,89,47,35
72,46,93,87
62,91,32,49
69,41,82,92
61,89,58,35
72,46,92,87
62,90,36,49
69,41,86,93
62,89,51,32
72,46,93,83
62,91,34,57
69,40,84,92
61,88,54,36
72,48,94,88
63,92,32,46
69,37,83,91
61,85,58,37
72,54,91,89
63,91,39,45
69,41,88,92
61,88,46,35
72,48,92,86
63,90,35,49
69,41,86,93
61,88,51,33
72,48,94,84
62,91,31,55
69,39,81,92
61,87,60,36
72,49,90,87
63,92,42,49
69,37,91,93
61,85,39,32
72,54,90,83
63,91,41,57
69,40,91,92
61,88,38,37
73,48,89,87
63,92,44,48
69,38,92,93
61,86,35,34
73,52,87,85
63,92,49,53
69,38,92,93
60,86,35,32
73,52,86,83
63,92,50,57
69,36,93,91
60,85,34,39
73,56,86,89
63,91,51,42
69,40,92,92
61,89,36,36
73,46,87,88
63,92,48,46
69,37,92,92
60,86,36,35
73,52,87,86
63,91,48,50
69,40,92,93
60,88,35,33
73,48,87,83
63,91,50,57
69,39,92,91
60,88,35,38
73,48,86,89
63,91,50,44
69,39,93,92
60,87,33,35
73,50,84,87
63,92,55,49
69,38,92,92
60,86,36,35
73,52,87,87
63,92,49,49
69,38,93,93
60,86,33,33
73,53,83,84
63,91,56,55
69,39,92,91
60,87,35,38
73,50,86,88
64,92,52,45
69,37,92,92
60,86,34,34
73,53,85,85
64,92,53,54
69,38,92,93
59,85,35,31
73,54,86,83
64,92,50,57
69,37,93,91
59,85,32,37
73,54,85,87
64,90,53,47
69,42,92,93
59,89,35,33
73,46,86,84
64,91,50,55
69,40,92,92
60,88,34,35
73,49,86,87
64,92,51,49
69,38,94,93
60,87,30,33
73,51,81,85
64,92,62,54
69,38,88,91
60,87,46,37
73,52,92,88
63,92,34,45
69,38,84,92
60,86,53,34
73,53,92,85
63,90,35,54
69,41,86,92
61,89,49,36
73,45,93,88
63,91,32,45
69,40,83,93
61,87,57,34
73,50,93,86
63,92,34,51
69,37,85,93
61,85,53,33
73,55,93,85
63,91,33,53
69,41,83,93
61,88,57,33
73,47,92,85
63,91,35,52
69,39,86,94
60,87,50,31
73,50,93,82
63,92,34,59
69,36,84,91
60,85,54,39
73,56,93,90
63,91,33,40
69,40,83,90
60,88,57,39
73,47,92,90
63,92,36,41
69,39,86,90
60,87,50,42
73,51,94,91
63,92,30,38
69,36,80,88
61,85,63,47
73,56,87,93
63,90,48,33
69,43,93,84
60,89,33,54
73,45,85,93
64,91,54,33
69,40,93,83
60,88,33,56
73,47,84,93
63,91,54,34
69,40,93,84
60,88,33,54
73,49,85,94
63,91,54,30
69,39,93,81
60,88,33,61
73,48,84,90
63,91,55,42
69,40,92,91
60,89,36,38
73,46,87,89
63,91,47,44
69,39,92,91
60,87,34,38
73,50,86,88
64,92,52,45
69,37,93,91
59,86,33,38
74,52,84,88
63,92,55,45
69,38,93,92
60,86,34,36
73,53,86,87
64,92,51,48
69,38,93,92
59,87,31,35
73,51,83,86
64,91,58,50
69,38,91,93
60,87,37,31
73,49,88,83
64,92,46,58
69,36,92,91
60,85,36,39
73,55,88,89
63,91,46,43
69,39,92,92
60,87,34,34
73,50,86,86
63,92,51,51
69,37,92,92
60,85,35,36
73,55,86,86
63,91,51,50
