1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,50
99,98,99,98
5,6,4,7
18,21,15,23
57,63,52,66
94,92,98,89
23,28,11,35
67,77,46,84
80,72,95,60
52,74,28,85
78,77,80,58
60,68,63,87
82,85,88,53
47,49,42,86
79,94,92,57
59,32,36,87
83,86,90,54
47,47,39,85
80,94,90,57
55,31,40,86
83,84,92,56
48,51,33,84
82,95,86,59
52,27,49,85
82,79,95,59
51,63,27,85
83,89,79,59
49,40,62,84
83,91,91,62
51,36,38,83
84,90,92,64
49,40,35,80
84,92,88,68
48,33,44,77
84,86,94,74
48,48,28,70
87,95,80,84
43,25,57,51
87,77,94,96
43,64,28,22
86,91,81,73
44,35,56,69
88,90,94,86
40,36,26,45
86,90,78,94
45,38,62,27
87,92,91,81
44,33,35,57
89,88,89,94
37,41,39,25
82,92,91,77
54,36,39,65
86,90,92,88
46,39,34,42
88,93,89,93
41,29,39,28
85,82,93,80
46,54,31,58
87,95,85,93
44,26,48,30
89,79,96,84
35,57,21,48
80,93,69,93
58,34,77,33
83,87,73,86
51,46,71,47
85,95,82,94
46,25,56,28
86,78,94,81
44,63,28,57
86,90,81,94
45,38,56,27
88,92,96,80
40,32,22,57
87,86,71,94
43,46,71,26
85,95,83,79
47,25,55,60
89,78,96,93
36,59,19,29
83,92,66,82
51,35,79,57
84,88,71,93
49,42,74,31
89,95,79,86
36,24,59,45
82,74,92,95
54,71,35,28
84,82,88,81
50,56,44,58
89,94,96,95
37,25,21,24
82,76,69,75
55,68,77,71
84,85,73,82
50,51,72,55
89,97,83,96
36,18,50,20
82,65,94,68
54,82,30,79
84,65,84,71
50,80,53,74
89,70,96,79
38,71,22,58
83,82,71,92
52,56,73,34
85,94,79,88
48,28,61,43
90,83,93,95
33,50,28,23
80,94,81,72
59,32,61,74
80,85,91,76
57,53,39,68
83,95,92,85
49,26,34,49
82,78,88,95
54,65,45,29
85,90,94,81
46,39,27,56
85,91,81,94
45,35,56,29
85,88,95,82
48,44,27,56
87,94,80,95
42,27,57,24
88,80,94,76
40,58,27,65
85,93,80,89
48,30,60,41
87,85,92,93
42,49,32,28
89,96,86,82
37,22,45,53
82,70,94,94
55,76,29,29
86,76,83,83
45,65,54,52
88,88,96,95
40,40,21,23
85,91,71,73
48,35,74,71
87,89,78,83
44,41,61,54
90,95,94,96
34,23,26,19
80,73,77,66
60,72,67,82
82,79,85,63
53,63,51,82
84,89,94,64
49,40,29,80
85,92,82,68
47,35,57,76
86,89,94,74
46,42,29,68
87,95,83,86
43,26,53,46
87,79,96,95
43,60,22,26
87,94,72,78
42,28,70,61
86,82,84,92
44,54,51,34
87,95,96,89
43,26,23,40
88,79,73,94
41,60,68,28
86,93,85,82
46,31,48,56
88,86,97,96
40,46,19,21
86,95,68,71
44,26,76,73
85,78,77,81
47,62,65,57
90,92,90,95
34,30,35,23
81,82,88,72
55,58,45,72
83,93,94,80
53,32,31,61
87,87,85,92
42,45,47,32
84,95,95,86
51,27,27,48
86,79,81,95
45,60,57,25
90,94,96,78
33,25,21,59
78,74,68,91
62,72,80,39
79,80,68,91
58,62,78,39
81,89,70,92
53,41,75,35
81,92,75,87
54,35,68,47
82,89,84,94
50,43,53,28
82,92,94,80
52,35,29,60
83,88,82,92
50,44,56,33
83,93,95,86
49,32,27,47
83,85,80,95
51,50,59,26
84,95,93,78
47,24,30,63
85,75,84,91
47,67,52,35
85,86,96,89
48,47,24,41
87,95,76,93
42,24,65,29
87,76,90,82
43,65,37,54
86,88,91,95
45,42,36,25
