1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,49
99,98,98,99
5,6,6,5
18,21,21,18
58,63,64,59
93,93,91,95
24,26,31,20
67,74,80,64
80,77,68,89
53,65,77,43
79,88,72,93
59,47,75,34
82,93,77,87
48,30,64,47
79,82,88,94
60,59,46,31
82,93,94,83
49,31,30,53
81,84,82,93
52,52,56,31
82,93,94,84
51,31,28,52
82,84,80,95
51,53,60,27
82,95,92,80
51,28,35,61
83,79,89,90
50,61,42,39
83,91,93,91
50,36,32,38
83,88,85,91
50,43,50,36
83,94,96,90
50,29,24,40
84,83,75,92
48,53,68,35
85,94,86,88
47,27,48,42
86,80,95,93
44,59,25,30
88,93,77,84
41,29,62,49
86,83,91,96
45,54,37,23
87,96,91,75
42,21,34,66
88,73,89,89
40,70,40,38
83,83,92,90
52,55,35,39
89,96,89,92
38,21,39,31
85,71,91,84
46,72,35,51
84,81,89,96
51,60,42,24
90,94,95,78
33,25,22,59
82,77,71,92
55,67,75,35
83,88,76,88
52,45,68,44
87,96,86,94
42,23,46,27
84,72,95,79
51,73,26,63
87,81,79,91
43,56,59,34
89,96,95,89
36,20,24,39
81,67,74,91
58,80,72,39
84,69,80,91
50,75,59,36
86,77,94,91
44,62,28,35
87,92,81,89
43,33,57,40
86,87,94,92
47,45,29,34
89,95,83,89
37,22,51,38
85,72,96,91
48,72,24,36
85,80,75,90
49,59,68,40
90,93,87,93
33,27,42,27
81,79,91,80
57,64,37,62
82,89,89,90
54,43,42,40
86,95,94,93
44,26,28,31
83,76,81,85
52,66,59,51
87,88,92,96
44,42,32,21
89,94,86,71
37,27,45,70
81,79,94,82
57,62,31,58
85,91,85,94
48,36,49,28
87,90,96,82
42,37,21,53
86,90,70,96
45,37,73,23
86,91,80,74
46,36,59,68
90,90,94,86
35,36,26,43
81,89,77,94
55,43,66,31
84,93,87,84
50,33,45,52
87,86,96,96
42,46,23,22
85,94,73,72
48,29,71,71
86,82,84,81
45,54,51,57
91,96,98,95
32,20,14,21
78,66,56,69
64,83,89,79
78,62,49,69
60,85,90,79
78,56,47,70
58,87,89,76
78,54,49,73
57,87,89,72
78,53,49,79
56,87,88,64
78,52,51,88
56,88,88,46
78,50,50,92
56,89,89,35
78,49,50,87
56,88,88,48
78,51,51,93
55,88,87,33
78,52,52,84
56,89,88,53
78,48,51,94
55,87,88,31
78,52,52,82
56,89,88,56
78,50,50,92
55,88,89,36
78,50,49,87
56,88,87,48
78,50,52,94
55,87,88,30
78,52,50,82
56,89,87,58
78,49,52,92
55,88,88,36
78,51,50,88
56,87,88,46
78,52,50,92
55,87,88,34
78,52,50,86
56,88,87,50
78,51,52,93
55,88,88,34
78,50,51,86
56,87,88,50
78,53,51,93
55,88,89,33
78,51,50,85
55,89,89,51
78,50,50,94
56,87,87,30
78,52,53,81
56,89,88,60
78,49,51,91
56,89,88,39
78,50,52,89
55,87,88,42
78,52,50,92
56,89,87,36
78,49,52,87
55,88,87,47
78,50,53,94
56,87,88,30
78,52,51,82
56,88,87,58
78,51,52,92
56,89,88,37
78,49,51,88
55,88,88,45
78,50,50,93
55,89,88,34
78,49,49,86
56,87,89,49
78,53,50,93
56,87,87,34
78,54,52,87
55,88,87,47
78,51,52,94
56,88,89,32
78,51,49,84
55,89,88,54
78,50,50,94
56,87,87,32
78,53,52,84
56,87,89,54
78,53,50,94
55,87,88,31
78,53,51,83
56,88,89,56
78,52,49,92
55,87,87,35
78,53,52,87
55,88,88,47
78,50,50,94
56,87,88,32
78,52,51,83
56,87,88,55
