1,1,1,1
4,4,4,4
15,15,15,15
50,50,51,50
99,98,98,99
5,6,6,4
18,20,22,15
58,62,65,53
94,92,91,97
23,26,30,15
66,73,78,55
83,79,72,93
50,62,72,33
83,90,81,86
53,41,60,50
89,93,93,97
35,27,29,19
78,79,81,65
64,64,62,82
82,89,90,64
56,44,41,82
87,94,93,67
43,28,30,75
88,82,85,78
40,54,47,60
88,95,96,92
40,25,23,32
86,78,74,87
46,62,68,46
90,91,88,95
36,33,40,23
85,86,91,74
47,47,36,68
87,95,90,86
45,25,39,46
91,79,93,96
30,56,26,18
76,91,76,63
68,43,70,86
74,91,81,56
68,42,64,89
72,90,85,47
67,45,56,89
70,89,90,47
67,46,45,90
70,90,90,44
66,43,44,89
70,89,90,47
66,46,43,90
70,90,90,45
65,45,44,89
70,89,89,47
65,45,47,90
70,89,90,45
65,45,43,89
70,90,88,48
65,42,47,90
70,89,91,45
65,46,42,89
70,90,88,46
65,45,47,89
70,91,91,47
65,42,42,89
70,89,88,48
65,45,48,90
70,90,91,46
65,43,42,89
70,90,89,46
65,44,46,89
70,89,90,47
66,46,44,89
70,90,89,47
65,43,45,89
70,89,90,48
65,45,44,89
70,91,90,47
65,42,43,90
70,89,90,45
65,46,45,90
70,91,91,46
65,42,42,89
70,89,88,47
65,46,48,89
70,91,91,47
65,42,42,90
70,89,88,46
65,47,48,89
70,90,91,46
65,42,42,89
70,90,88,47
65,44,48,89
70,89,90,48
65,46,45,90
70,90,90,45
65,43,43,88
70,88,89,48
65,48,45,90
70,91,90,45
65,43,43,89
70,88,89,48
65,48,46,90
70,91,91,46
65,42,41,88
70,89,88,49
65,45,49,89
70,90,90,46
65,44,43,89
70,90,90,48
65,43,45,90
70,89,90,44
65,46,44,88
70,91,90,49
65,42,44,89
70,89,90,47
65,46,44,90
70,91,89,45
65,42,45,89
69,89,90,48
65,46,43,90
70,89,89,46
65,46,47,90
70,91,92,46
65,42,40,89
70,90,88,47
65,44,49,90
70,90,91,44
65,45,41,88
70,89,89,49
65,46,46,89
70,90,91,47
65,45,42,90
70,91,89,44
65,42,46,89
70,89,89,47
65,47,45,88
70,90,89,48
65,44,46,89
70,89,90,47
65,45,45,90
70,89,90,45
65,45,44,89
70,89,90,46
65,45,43,89
70,91,89,47
65,42,47,89
70,88,90,47
65,48,43,89
70,90,90,47
65,43,43,89
70,90,89,48
65,45,45,90
70,91,89,46
65,41,45,88
70,88,90,49
65,48,42,90
70,90,89,45
65,44,45,89
70,90,91,48
65,43,41,89
70,89,88,47
65,47,48,89
70,91,91,48
65,41,42,89
70,88,90,46
65,47,44,89
70,90,90,47
65,44,43,90
70,89,88,46
65,47,47,89
70,90,90,48
65,45,44,89
70,91,90,47
65,42,45,89
70,89,90,47
65,46,44,89
70,89,90,48
65,45,44,90
70,91,90,45
65,42,43,89
70,89,90,48
65,47,45,89
70,91,89,47
65,42,45,89
70,89,90,46
65,46,43,89
70,91,90,47
65,41,45,89
70,89,90,47
65,47,44,89
70,91,89,48
65,42,46,89
69,89,90,46
65,46,43,89
70,91,89,48
65,42,45,89
70,90,90,49
65,45,44,90
69,90,89,45
65,43,47,89
70,89,91,47
65,45,42,90
70,89,89,46
65,45,46,89
70,90,90,47
65,43,44,89
70,89,89,46
65,46,46,88
70,91,91,49
65,42,41,90
70,90,88,44
65,45,48,89
70,90,90,48
65,43,44,89
70,89,91,47
65,46,42,89
70,91,89,48
65,42,47,89
70,89,90,47
65,46,44,90
70,90,89,44
65,43,46,88
70,90,91,49
65,44,42,90
