1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,50
99,98,98,99
5,8,7,6
18,26,23,20
57,72,68,62
92,83,86,93
27,51,44,26
71,94,92,75
71,33,38,72
62,82,87,75
72,62,49,73
65,88,93,74
70,48,35,74
61,91,84,73
71,40,57,76
64,89,90,71
69,44,43,79
61,90,91,66
72,44,41,85
63,90,89,54
69,42,45,92
61,89,90,35
72,46,43,86
63,92,89,50
68,37,44,93
62,85,90,34
72,54,42,84
63,92,90,55
68,37,42,91
62,87,89,37
72,51,46,88
63,92,92,45
68,36,37,91
62,85,86,37
72,54,53,88
63,91,92,47
68,40,38,93
61,89,86,33
72,46,52,84
63,91,92,56
68,40,37,91
61,89,87,39
73,46,51,90
63,91,92,41
68,40,36,91
61,88,85,39
73,48,55,90
63,92,91,42
68,37,40,89
61,86,88,42
73,52,48,91
63,92,91,39
68,37,39,88
61,86,87,45
73,54,50,93
63,92,91,32
68,38,40,83
61,87,88,57
73,50,49,92
63,91,92,37
68,40,38,87
61,89,87,49
73,46,51,94
63,91,91,31
68,41,39,81
61,88,87,61
73,47,49,89
63,91,91,44
68,38,40,91
61,87,88,38
73,50,49,88
63,92,92,46
68,37,38,92
61,87,86,36
72,51,53,88
64,91,91,46
68,38,39,91
60,87,86,37
73,50,52,88
63,91,91,45
68,39,39,92
61,87,87,35
73,49,51,87
63,92,92,49
68,37,37,93
61,86,86,34
73,53,52,86
63,91,91,51
68,40,40,93
61,87,87,33
73,50,49,84
63,92,91,55
68,36,38,93
61,86,86,34
73,52,52,84
63,92,92,54
68,37,38,91
61,86,86,37
73,53,53,88
63,92,92,45
68,37,37,92
61,85,86,37
73,55,52,88
63,92,91,47
68,37,39,92
61,85,87,35
73,54,49,87
64,91,91,47
68,40,39,92
61,88,86,35
73,48,52,86
64,91,91,50
68,39,39,92
60,87,87,35
73,50,50,87
64,92,93,49
68,36,35,92
60,84,84,36
73,57,57,88
64,90,91,47
68,42,40,92
61,89,89,35
73,45,46,87
64,92,90,49
68,37,41,92
60,85,88,36
73,55,48,87
64,91,92,49
68,40,37,93
61,88,86,32
73,47,52,83
63,90,92,57
68,41,36,91
60,88,86,38
73,48,52,89
64,92,92,43
68,37,38,92
61,85,88,36
73,54,49,87
64,92,92,47
68,36,36,92
60,85,86,34
73,56,54,85
64,90,91,54
68,41,40,91
60,88,89,38
73,49,46,89
64,92,91,45
68,36,40,91
61,85,88,37
73,55,49,88
63,92,91,45
68,38,40,92
61,86,88,37
73,53,48,88
64,92,92,45
68,37,36,92
61,86,85,35
73,52,55,85
63,92,90,52
68,37,42,92
61,86,88,35
73,53,47,86
64,92,91,51
68,36,40,93
61,86,87,34
73,53,51,86
64,92,93,51
68,38,35,92
60,86,83,34
73,52,60,85
64,91,89,52
68,40,45,92
60,88,90,36
73,48,43,87
63,92,90,48
68,36,41,92
61,85,89,35
72,55,46,86
64,90,91,52
68,41,40,92
61,89,88,35
73,45,47,87
64,91,91,49
68,40,41,93
61,89,89,33
73,45,46,85
64,91,92,54
68,40,38,93
60,88,87,34
73,48,52,85
64,91,92,53
68,39,36,92
60,87,85,35
73,52,55,87
64,92,92,49
68,36,38,94
60,84,86,31
73,56,52,81
64,90,91,61
68,42,38,90
60,90,87,42
73,43,49,92
64,91,91,35
68,39,39,87
61,87,87,48
73,50,51,92
64,92,92,35
68,38,38,86
61,86,86,51
72,52,52,93
64,93,91,34
68,35,40,84
60,85,88,54
73,54,47,94
64,91,91,31
68,39,39,81
61,88,88,60
73,48,47,90
64,92,91,41
