1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,49
99,98,98,99
5,6,7,4
18,20,24,17
58,63,69,56
92,93,87,96
28,26,42,17
72,76,91,59
70,72,39,90
63,77,88,41
71,71,47,91
66,79,93,40
68,66,35,89
63,83,85,43
70,58,55,92
65,90,91,36
68,42,40,85
63,89,87,52
70,45,49,94
65,91,93,32
67,40,34,82
63,88,85,60
70,49,56,90
65,93,91,41
67,34,41,90
63,85,89,41
71,56,47,90
65,92,92,42
66,38,36,91
63,88,86,39
71,48,53,89
64,93,91,44
66,35,38,92
63,85,86,37
71,55,52,88
64,91,92,45
66,39,35,90
64,88,85,40
71,48,54,90
64,92,91,41
66,35,39,90
65,85,88,42
71,55,47,91
64,90,91,38
66,41,39,87
65,89,88,49
71,47,47,93
63,91,91,32
66,39,39,83
65,88,89,58
71,47,46,92
63,92,91,36
66,36,39,85
65,86,88,53
71,53,48,92
63,91,91,35
66,39,38,86
66,88,88,52
70,47,48,94
63,91,91,31
67,38,40,80
65,89,89,63
70,45,44,87
63,90,91,47
67,41,39,93
65,89,89,34
70,44,45,85
63,91,90,53
67,40,41,92
65,90,89,35
69,43,44,85
63,90,91,53
67,43,39,93
65,91,88,33
69,39,46,84
63,88,91,55
68,48,40,92
65,91,89,37
69,39,44,88
64,89,90,46
68,45,42,92
64,91,89,36
69,40,45,86
64,89,91,51
68,45,40,94
64,92,88,32
69,38,47,82
64,88,92,59
68,48,38,91
65,92,88,38
69,37,46,88
64,87,91,46
68,50,40,91
64,91,89,38
68,39,44,87
64,88,91,48
68,46,38,92
64,91,88,37
68,38,46,86
64,88,92,50
68,46,38,92
64,91,87,36
68,39,50,87
64,88,91,49
68,47,39,93
64,92,88,32
69,38,48,82
64,87,92,59
68,49,37,90
64,92,87,41
69,38,50,90
64,88,92,42
68,48,38,91
64,92,88,39
68,37,47,88
64,87,92,47
68,51,37,92
64,92,86,36
69,36,53,87
64,86,92,49
68,51,38,92
64,93,88,37
69,35,47,87
64,85,92,49
68,54,38,94
64,92,87,32
69,37,49,83
64,87,92,58
68,49,38,91
64,91,87,38
68,39,49,87
64,88,92,47
68,47,38,92
64,91,88,36
68,39,47,87
64,87,92,50
68,49,36,93
64,91,85,33
68,39,54,83
64,89,91,56
68,46,39,92
64,91,88,35
68,40,48,85
64,89,93,53
69,45,36,93
64,92,85,34
68,37,54,84
64,86,92,55
69,52,37,92
65,91,86,36
68,39,52,86
64,89,91,50
69,45,39,93
65,92,88,34
68,38,47,85
64,87,91,52
69,50,40,92
64,92,90,37
68,38,42,88
64,87,91,46
69,49,41,93
64,92,89,33
68,38,44,84
64,87,90,55
69,50,41,92
64,92,89,36
68,37,45,87
64,86,90,50
69,51,42,93
64,91,90,33
68,39,42,83
64,87,89,57
69,49,44,91
64,91,90,40
68,38,43,89
64,87,90,43
69,50,43,91
64,91,90,39
68,38,42,88
64,88,89,46
69,48,45,92
64,91,92,36
68,38,38,86
64,88,88,50
69,46,47,94
64,91,92,32
68,41,37,83
64,90,86,58
69,43,51,90
64,90,91,41
68,42,40,89
64,90,89,44
69,43,45,91
64,91,91,39
68,40,40,88
64,88,89,45
69,47,46,92
64,91,91,36
68,39,39,86
64,89,88,51
69,45,48,94
64,91,91,32
68,40,39,83
64,89,88,59
69,44,47,90
64,90,92,41
68,41,38,91
64,90,87,39
69,42,50,89
64,89,91,44
68,46,38,91
64,92,87,39
69,38,49,88
64,86,91,45
68,51,39,92
64,91,88,35
69,40,48,86
64,88,91,50
68,46,39,94
64,91,87,32
